trial_id,stage_num,rep_num,trial_num,chat_prompt,model_choice,target
2090,1,1,2,"[{'role': 'user', 'content': 'matcher: \n'}]",D,D
2091,1,1,3,"[{'role': 'user', 'content': 'describer: flat botton pointing to the left 2 ears\n'}]",E,G
2092,1,1,4,"[{'role': 'user', 'content': ""matcher: that was pointing right mang\nmatcher: ;let's go quicker bud\nmatcher: just write it simple\n""}]",D,L
2093,1,1,5,"[{'role': 'user', 'content': 'describer: new item square head\n'}]",J,H
2094,1,1,6,"[{'role': 'user', 'content': 'matcher: faster bruh come on\n'}]",D,C
2095,1,1,7,"[{'role': 'user', 'content': 'matcher: good lord brother\n'}]",D,J
2096,1,1,8,"[{'role': 'user', 'content': 'matcher: you got a toaster there?\n'}]",D,I
2097,1,1,9,"[{'role': 'user', 'content': 'matcher: holy smokes type something\n'}]",D,B
2098,1,1,10,"[{'role': 'user', 'content': 'matcher: we aint getting any bonus mang\n'}]",D,F
2099,1,1,11,"[{'role': 'user', 'content': 'matcher: you too slow come on!!\ndescriber: right like an ting down\n'}]",F,K
2100,1,1,12,"[{'role': 'user', 'content': 'describer: two legs\n'}]",A,A
2101,1,2,13,"[{'role': 'user', 'content': 'describer: square on head flat left side\n'}]",F,H
2102,1,2,14,"[{'role': 'user', 'content': 'matcher: e\n'}]",E,C
2103,1,2,15,"[{'role': 'user', 'content': 'describer: st\n'}]",D,K
2104,1,2,16,"[{'role': 'user', 'content': 'matcher: you turk much mang?\n'}]",D,G
2105,1,2,17,"[{'role': 'user', 'content': 'describer: n\n'}]",D,F
2106,1,2,18,"[{'role': 'user', 'content': 'describer: rectangle\n'}]",J,A
2107,1,2,19,"[{'role': 'user', 'content': 'describer: feet\n'}]",A,I
2108,1,2,20,"[{'role': 'user', 'content': 'describer: pointing right\n'}]",D,L
2109,1,2,21,"[{'role': 'user', 'content': 'describer: square triangle on top\n'}]",D,B
2110,1,2,22,"[{'role': 'user', 'content': 'describer: rabbit or windmill\n'}]",E,E
2111,1,2,23,"[{'role': 'user', 'content': 'describer: man pointing left\n'}]",A,D
2112,1,2,24,"[{'role': 'user', 'content': 'describer: flat left pointing right\n'}]",A,J
2113,1,3,25,"[{'role': 'user', 'content': 'describer: sitting leaning against right wall\n'}]",F,F
2114,1,3,26,"[{'role': 'user', 'content': 'describer: pointing right flat botton square head\n'}]",D,L
2115,1,3,27,"[{'role': 'user', 'content': 'describer: nose pointing left square triangle on head\n'}]",E,B
2116,1,3,28,"[{'role': 'user', 'content': 'describer: walking left two legs sqwuare on back\n'}]",A,A
2117,1,3,29,"[{'role': 'user', 'content': 'matcher: they should of made the bonus like .05 for each correct, .01 is like not worth it\nmatcher: takes so fucking long\n'}]",D,H
2118,1,3,30,"[{'role': 'user', 'content': ""matcher: sorry for my language, i'm getting frustrated\nmatcher: it takes so long\n""}]",D,K
2119,1,3,31,"[{'role': 'user', 'content': 'matcher: do you agree?\nmatcher: hows the length of this hit for you?\ndescriber: pointing left\ndescriber: rtound 31\n'}]",A,D
2120,1,3,32,"[{'role': 'user', 'content': 'describer: rabbit or windmill\n'}]",E,E
2121,1,3,33,"[{'role': 'user', 'content': 'describer: flat bottom square on left top\n'}]",A,G
2122,1,3,34,"[{'role': 'user', 'content': 'describer: dancer shape leg out to right\n'}]",A,I
2123,1,3,35,"[{'role': 'user', 'content': 'describer: straight left, straight bottom straight top with square\ndescriber: on top\n'}]",D,J
2124,1,3,36,"[{'role': 'user', 'content': 'describer: whole image leaniong far left, two arms and head shap\n'}]",A,C
2125,1,4,37,"[{'role': 'user', 'content': 'describer: same as last one two arms leaning left\n'}]",A,C
2126,1,4,38,"[{'role': 'user', 'content': 'describer: pointing right square on top, straight bottom\n'}]",D,L
2127,1,4,39,"[{'role': 'user', 'content': 'describer: looks like sitting against right\n'}]",F,F
2128,1,4,40,"[{'role': 'user', 'content': 'describer: dancer shape leaning left leg to the right\n'}]",C,I
2129,1,4,41,"[{'role': 'user', 'content': 'describer: pointing left flat bottom, and back, square on top\n'}]",A,D
2130,1,4,42,"[{'role': 'user', 'content': 'describer: two legs walking left square on back\n'}]",A,A
2131,1,4,43,"[{'role': 'user', 'content': 'describer: straight left angled towards botton, square on top, center of image\n'}]",F,H
2132,1,4,44,"[{'role': 'user', 'content': 'matcher: g\n'}]",G,G
2133,1,4,45,"[{'role': 'user', 'content': 'matcher: i only got ten minutes left on this hit man\n'}]",E,B
2134,1,4,46,"[{'role': 'user', 'content': 'matcher: we gotta pick up the pace\n'}]",D,K
2135,1,4,47,"[{'role': 'user', 'content': 'matcher: niamsaying\n'}]",D,E
2136,1,4,48,"[{'role': 'user', 'content': 'matcher: cux brother\n'}]",C,J
2137,1,5,49,"[{'role': 'user', 'content': 'matcher: if this hit expires opppphhhh\n'}]",D,I
2138,1,5,50,"[{'role': 'user', 'content': 'describer: bflpe\n'}]",E,F
2139,1,5,51,"[{'role': 'user', 'content': 'describer: tting to the right\n'}]",D,J
2140,1,5,52,"[{'role': 'user', 'content': 'matcher: c\n'}]",C,B
2141,1,5,53,"[{'role': 'user', 'content': 'matcher: dddddddd\n'}]",D,K
2142,1,5,54,"[{'role': 'user', 'content': 'matcher: wow\n'}]",D,G
2143,1,5,55,"[{'role': 'user', 'content': 'matcher: nggg\n'}]",I,A
2144,1,5,56,"[{'role': 'user', 'content': 'describer: waleft\n'}]",A,H
2145,1,5,57,"[{'role': 'user', 'content': 'matcher: waleft?\n'}]",A,D
2146,1,5,58,"[{'role': 'user', 'content': 'describer: pointt\nmatcher: we got like 18 right borther\n'}]",D,L
2147,1,5,59,"[{'role': 'user', 'content': 'matcher: das good\ndescriber: yes\n'}]",D,C
2148,1,5,60,"[{'role': 'user', 'content': ""describer: leaning to left\nmatcher: that's good\n""}]",A,E
2149,1,6,61,"[{'role': 'user', 'content': 'matcher: its long a hit\n'}]",D,J
2150,1,6,62,"[{'role': 'user', 'content': 'matcher: slave wages\nmatcher: niam sayin\n'}]",D,F
2151,1,6,63,"[{'role': 'user', 'content': 'matcher: make more picking up cans\n'}]",C,G
2152,1,6,64,"[{'role': 'user', 'content': 'matcher: recygling them at a place\n'}]",E,E
2153,1,6,65,"[{'role': 'user', 'content': 'matcher: plus you get fresh air that way\n'}]",E,A
2154,1,6,66,"[{'role': 'user', 'content': 'describer: walking ft\n'}]",C,I
2155,1,6,67,"[{'role': 'user', 'content': 'describer: cer\n'}]",D,H
2156,1,6,68,"[{'role': 'user', 'content': 'matcher: 4 more!!\n'}]",D,B
2157,1,6,69,"[{'role': 'user', 'content': 'matcher: 3!\n'}]",D,D
2158,1,6,70,"[{'role': 'user', 'content': 'matcher: 2\ndescriber: left\n'}]",A,K
2159,1,6,71,"[{'role': 'user', 'content': 'matcher: gj\n'}]",D,C
2160,1,6,72,"[{'role': 'user', 'content': 'describer: left\n'}]",A,L
1153,1,1,1,"[{'role': 'user', 'content': 'describer: hello, the object looks like someone doing a side lunge with left elbow up and right hand across body to the floor\n'}]",C,G
1154,1,1,2,"[{'role': 'user', 'content': 'matcher: woo!\ndescriber: person looks like they are kneeling with head looking down not up\n'}]",F,B
1155,1,1,3,"[{'role': 'user', 'content': ""describer: image looks like it doesn't have feet and they are covered\n""}]",F,H
1156,1,1,4,"[{'role': 'user', 'content': 'describer: doing a squat with arms out front\n'}]",F,L
1157,1,1,5,"[{'role': 'user', 'content': ""describer: looks like they are putting their arms in the 'i don't know' stance\n""}]",D,C
1158,1,1,6,"[{'role': 'user', 'content': 'describer: person looks like they are skating with one leg back and arms in the front\n'}]",C,I
1159,1,1,7,"[{'role': 'user', 'content': 'describer: person looks like they are kneeling are praying and looking up\n'}]",E,K
1160,1,1,8,"[{'role': 'user', 'content': ""matcher: are you a real person?\ndescriber: i am a real person. triangle head square is on the left and triangle shoulder\nmatcher: i do not know what that one is\nmatcher: the one where he is sitting down and sad?\nmatcher: with bunny ears\ndescriber: no bunny ears\ndescriber: did you see boo on monsters, inc?\nmatcher: a long time ago\nmatcher: we don't have time for this  i'm just gonna pick one\nmatcher: 60 min timer\n""}]",E,J
1161,1,1,9,"[{'role': 'user', 'content': 'describer: cap and gown looking holding a tray\n'}]",F,D
1162,1,1,10,"[{'role': 'user', 'content': 'describer: flag holding with one foot up and looks like a dinosaur\n'}]",C,A
1163,1,1,11,"[{'role': 'user', 'content': 'describer: sitting with knees up and movie camera on head\n'}]",F,E
1164,1,1,12,"[{'role': 'user', 'content': 'describer: sitting back with sad looking head looking down\ndescriber: leaning back\n'}]",F,F
1165,1,2,13,"[{'role': 'user', 'content': 'describer: same clue as before, person leaning back on elbows with knees up\n'}]",F,F
1166,1,2,14,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
1167,1,2,15,"[{'role': 'user', 'content': 'describer: no feet guy again\n'}]",D,H
1168,1,2,16,"[{'role': 'user', 'content': 'describer: dinosaur flag dude\ndescriber: again\n'}]",C,A
1169,1,2,17,"[{'role': 'user', 'content': 'describer: graduate again\n'}]",D,D
1170,1,2,18,"[{'role': 'user', 'content': 'describer: portly figure sideways square as head\n'}]",F,J
1171,1,2,19,"[{'role': 'user', 'content': 'describer: sideways lunge again\n'}]",A,G
1172,1,2,20,"[{'role': 'user', 'content': 'describer: kneeling...both elbows up and pointy and looking down\n'}]",F,B
1173,1,2,21,"[{'role': 'user', 'content': 'matcher: ,\ndescriber: squat dude with arms in front\ndescriber: squatting\n'}]",F,L
1174,1,2,22,"[{'role': 'user', 'content': ""describer: 'i don't know' guy\ndescriber: again\n""}]",A,C
1175,1,2,23,"[{'role': 'user', 'content': 'describer: fan looking thing on head of person sitting\n'}]",E,E
1176,1,2,24,"[{'role': 'user', 'content': 'describer: kneeling arms in front looking up :)\n'}]",F,K
1177,1,3,25,"[{'role': 'user', 'content': 'describer: ..........leaning back on elbows looking down\n'}]",F,F
1178,1,3,26,"[{'role': 'user', 'content': 'describer: graduate\ndescriber: again\n'}]",H,D
1179,1,3,27,"[{'role': 'user', 'content': 'describer: kneeling, pointy elbows up looking down....again\n'}]",F,B
1180,1,3,28,"[{'role': 'user', 'content': ""describer: i don't know guy\n""}]",D,C
1181,1,3,29,"[{'role': 'user', 'content': 'describer: squatting dude\n'}]",F,L
1182,1,3,30,"[{'role': 'user', 'content': 'describer: no feet fellow...again\n'}]",D,H
1183,1,3,31,"[{'role': 'user', 'content': 'describer: kneeling, arms in front looking up\n'}]",F,K
1184,1,3,32,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
1185,1,3,33,"[{'role': 'user', 'content': 'describer: squatty short guy, sideways square as head\n'}]",F,J
1186,1,3,34,"[{'role': 'user', 'content': 'describer: lunge\n'}]",C,G
1187,1,3,35,"[{'role': 'user', 'content': 'describer: dinosaur flag\n'}]",E,A
1188,1,3,36,"[{'role': 'user', 'content': 'describer: fan head sitter\n'}]",E,E
1189,1,4,37,"[{'role': 'user', 'content': ""describer: i don't know guy\ndescriber: i'm chuckling here\n""}]",D,C
1190,1,4,38,"[{'role': 'user', 'content': 'matcher: \ndescriber: short squatty sideways square head\n'}]",F,J
1191,1,4,39,"[{'role': 'user', 'content': 'describer: point elbows up kneeling looking down\n'}]",A,B
1192,1,4,40,"[{'role': 'user', 'content': 'describer: graduate\n'}]",H,D
1193,1,4,41,"[{'role': 'user', 'content': 'describer: lunger\n'}]",C,G
1194,1,4,42,"[{'role': 'user', 'content': 'describer: leaning back on elbows looking down\n'}]",F,F
1195,1,4,43,"[{'role': 'user', 'content': 'describer: no feet dude\n'}]",D,H
1196,1,4,44,"[{'role': 'user', 'content': 'describer: fan head  :)\n'}]",E,E
1197,1,4,45,"[{'role': 'user', 'content': 'describer: praying, kneeling, looking up\n'}]",E,K
1198,1,4,46,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
1199,1,4,47,"[{'role': 'user', 'content': 'describer: dino flag\n'}]",C,A
1200,1,4,48,"[{'role': 'user', 'content': 'describer: squatting, arms in front\n'}]",F,L
1201,1,5,49,"[{'role': 'user', 'content': 'describer: graduate\n'}]",H,D
1202,1,5,50,"[{'role': 'user', 'content': 'describer: pointy elbow kneeling looking down\n'}]",E,B
1203,1,5,51,"[{'role': 'user', 'content': ""describer: i don't know guy\n""}]",E,C
1204,1,5,52,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
1205,1,5,53,"[{'role': 'user', 'content': 'describer: kneeling, arms in front looking up\n'}]",F,K
1206,1,5,54,"[{'role': 'user', 'content': 'describer: short squatty sideways square head\n'}]",F,J
1207,1,5,55,"[{'role': 'user', 'content': 'describer: graduate\ndescriber: no\n'}]",D,A
1208,1,5,56,"[{'role': 'user', 'content': 'matcher: rip\ndescriber: squatting\n'}]",F,L
1209,1,5,57,"[{'role': 'user', 'content': 'describer: lunger\nmatcher: .. i read skater\n'}]",C,G
1210,1,5,58,"[{'role': 'user', 'content': 'describer: you did, and i meant no i made a mistake, sorry! now, no feet guy\n'}]",D,H
1211,1,5,59,"[{'role': 'user', 'content': 'describer: leaning back on elbows looking down\n'}]",F,F
1212,1,5,60,"[{'role': 'user', 'content': 'describer: fan head\n'}]",E,E
1213,1,6,61,"[{'role': 'user', 'content': 'describer: squatting arms in front\n'}]",F,L
1214,1,6,62,"[{'role': 'user', 'content': 'describer: lunger\n'}]",C,G
1215,1,6,63,"[{'role': 'user', 'content': 'describer: short squatty sideways square head. always want to type spongebob  :)\nmatcher: \n'}]",F,J
1216,1,6,64,"[{'role': 'user', 'content': 'describer: fan head\n'}]",E,E
1217,1,6,65,"[{'role': 'user', 'content': 'describer: skater\n'}]",C,I
1218,1,6,66,"[{'role': 'user', 'content': 'describer: praying, kneeling, looking up\n'}]",E,K
1219,1,6,67,"[{'role': 'user', 'content': 'describer: no feet dude\n'}]",D,H
1220,1,6,68,"[{'role': 'user', 'content': 'describer: point elbows, kneeling, looking down\n'}]",B,B
1221,1,6,69,"[{'role': 'user', 'content': 'describer: dino flag\n'}]",C,A
1222,1,6,70,"[{'role': 'user', 'content': 'describer: graduate\n'}]",H,D
1223,1,6,71,"[{'role': 'user', 'content': ""matcher: it's been fun :p sorry i was a bit slow\ndescriber: leaning back looking down\n""}]",F,F
1224,1,6,72,"[{'role': 'user', 'content': ""describer: this was fun, thank you! and i don't know guy to end it all  :)\nmatcher: :d\nmatcher: good day sir\n""}]",D,C
1,1,1,1,"[{'role': 'user', 'content': 'describer: hello, i am going to describe them as people almost.\ndescriber: is that okay?\nmatcher: yes\ndescriber: this one kinda looks like they are looking a little down and kneeling with both arms out\ndescriber: wearing a dress maybe.\n'}]",E,B
2,1,1,2,"[{'role': 'user', 'content': 'describer: good  this one is sitting down\ndescriber: with his knees up\n'}]",F,F
3,1,1,3,"[{'role': 'user', 'content': 'describer: this one looks like a ghost almost\ndescriber: with his arms raised up\n'}]",C,C
4,1,1,4,"[{'role': 'user', 'content': 'describer: this one looks like he is balancing on one leg with his arms out\n'}]",C,I
5,1,1,5,"[{'role': 'user', 'content': 'describer: this one looks like a woman in a dress who is throwing her head back\ndescriber: and walking with her hand up\n'}]",C,G
6,1,1,6,"[{'role': 'user', 'content': 'describer: this one looks like a preacher holding a book and standing straight\n'}]",D,D
7,1,1,7,"[{'role': 'user', 'content': 'describer: this one has bunny ears\n'}]",I,E
8,1,1,8,"[{'role': 'user', 'content': 'describer: this one looks like the preacher except he is bending his knees\nmatcher: bending them back?\nmatcher: bending or kneeling\ndescriber: hmm he is facing right\ndescriber: bending not kneeling\n'}]",A,L
9,1,1,9,"[{'role': 'user', 'content': 'describer: this one looks like a man with a block on his back\ndescriber: maybe he is wearing a hazmat suit\n'}]",F,A
10,1,1,10,"[{'role': 'user', 'content': 'describer: this one kinda looks like a smaller kid who is a little overweight\nmatcher: right arm out?\ndescriber: his chest has a pointy part\n'}]",F,J
11,1,1,11,"[{'role': 'user', 'content': 'describer: this one looks like a person kneeling with their hand out and has a hood\nmatcher: ?\nmatcher: kneeling preacher?\ndescriber: hmm\ndescriber: yes looks like the bent knee preacher\ndescriber: except kneeling\n'}]",F,K
12,1,1,12,"[{'role': 'user', 'content': 'describer: looks like the small kid but no pointy chest\n'}]",F,H
13,1,2,13,"[{'role': 'user', 'content': 'describer: woman with arm and leg forward in a dress with head back.\nmatcher: sitting on ground?\nmatcher: or the one we did already\ndescriber: no she is definitely not sitting\n'}]",C,G
14,1,2,14,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
15,1,2,15,"[{'role': 'user', 'content': 'describer: ghost man\n'}]",D,C
16,1,2,16,"[{'role': 'user', 'content': 'describer: kneeling preacher\n'}]",F,K
17,1,2,17,"[{'role': 'user', 'content': 'describer: hazmat suit\n'}]",F,A
18,1,2,18,"[{'role': 'user', 'content': 'describer: laying on his back with a hump\ndescriber: he has a square head and his feet are on the left side\n'}]",F,F
19,1,2,19,"[{'role': 'user', 'content': 'describer: kid with pointy chest\n'}]",G,J
20,1,2,20,"[{'role': 'user', 'content': 'describer: bending preacher\n'}]",F,L
21,1,2,21,"[{'role': 'user', 'content': ""describer: hmm i don't know what to call this guy, he is like a dancing man with arms out to the left\n""}]",A,I
22,1,2,22,"[{'role': 'user', 'content': 'describer: standing preacher\n'}]",D,D
23,1,2,23,"[{'role': 'user', 'content': 'describer: do not think we had this one\ndescriber: square head with diamond on right side\n'}]",C,B
24,1,2,24,"[{'role': 'user', 'content': 'describer: similar to kid\ndescriber: no pointy chest\n'}]",F,H
25,1,3,25,"[{'role': 'user', 'content': 'describer: kid\nmatcher: pointy\ndescriber: yes\n'}]",I,J
26,1,3,26,"[{'role': 'user', 'content': 'describer: ghost man\n'}]",D,C
27,1,3,27,"[{'role': 'user', 'content': 'describer: square triangle on side\ndescriber: like last time\n'}]",B,B
28,1,3,28,"[{'role': 'user', 'content': 'describer: standing preacher\n'}]",D,D
29,1,3,29,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
30,1,3,30,"[{'role': 'user', 'content': 'describer: err the woman with dress with her head back\n'}]",C,G
31,1,3,31,"[{'role': 'user', 'content': 'matcher: call her dancing lady\ndescriber: kid with not pointy chest\ndescriber: ok\n'}]",F,H
32,1,3,32,"[{'role': 'user', 'content': 'describer: dancing man\n'}]",C,I
33,1,3,33,"[{'role': 'user', 'content': 'describer: hump man\ndescriber: on ground\n'}]",F,F
34,1,3,34,"[{'role': 'user', 'content': 'matcher: call him on ground\ndescriber: bending preacher\ndescriber: ok\n'}]",F,L
35,1,3,35,"[{'role': 'user', 'content': 'describer: kneeling preacher\n'}]",F,K
36,1,3,36,"[{'role': 'user', 'content': 'describer: hazmat\n'}]",E,A
37,1,4,37,"[{'role': 'user', 'content': 'describer: dancing man\n'}]",C,I
38,1,4,38,"[{'role': 'user', 'content': 'describer: kid with not pointy chest\n'}]",F,H
39,1,4,39,"[{'role': 'user', 'content': 'describer: bending preacher\nmatcher: call him kid and other pointy kid\n'}]",G,L
40,1,4,40,"[{'role': 'user', 'content': 'describer: ok kneeling preacher\ndescriber: wait\n'}]",F,K
41,1,4,41,"[{'role': 'user', 'content': 'describer: standing preacher\n'}]",D,D
42,1,4,42,"[{'role': 'user', 'content': 'describer: dancing lady\n'}]",C,G
43,1,4,43,"[{'role': 'user', 'content': 'describer: hazmat\n'}]",E,A
44,1,4,44,"[{'role': 'user', 'content': 'describer: ghost\n'}]",D,C
45,1,4,45,"[{'role': 'user', 'content': 'describer: square triangle on side forgot that one\n'}]",B,B
46,1,4,46,"[{'role': 'user', 'content': 'matcher: call him triangle\ndescriber: kid pointy chest\n'}]",G,J
47,1,4,47,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
48,1,4,48,"[{'role': 'user', 'content': 'describer: hump man\n'}]",H,F
49,1,5,49,"[{'role': 'user', 'content': 'describer: kneeling preacher\n'}]",F,K
50,1,5,50,"[{'role': 'user', 'content': 'describer: ghost man\n'}]",D,C
51,1,5,51,"[{'role': 'user', 'content': 'describer: hump man\n'}]",H,F
52,1,5,52,"[{'role': 'user', 'content': 'describer: hazmat\n'}]",E,A
53,1,5,53,"[{'role': 'user', 'content': 'describer: dancing man\n'}]",C,I
54,1,5,54,"[{'role': 'user', 'content': 'describer: standing preacher\n'}]",D,D
55,1,5,55,"[{'role': 'user', 'content': 'describer: kid non pointy\n'}]",F,H
56,1,5,56,"[{'role': 'user', 'content': 'describer: bending preacher\n'}]",F,L
57,1,5,57,"[{'role': 'user', 'content': 'describer: kid pointy chest\n'}]",C,J
58,1,5,58,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
59,1,5,59,"[{'role': 'user', 'content': 'describer: square triangle head\n'}]",D,B
60,1,5,60,"[{'role': 'user', 'content': 'describer: dancing lady\n'}]",C,G
61,1,6,61,"[{'role': 'user', 'content': 'describer: dancing lady again\n'}]",C,G
62,1,6,62,"[{'role': 'user', 'content': 'describer: bending preacher\n'}]",F,L
63,1,6,63,"[{'role': 'user', 'content': 'describer: triangle square head\n'}]",G,B
64,1,6,64,"[{'role': 'user', 'content': 'describer: standing preacher\n'}]",D,D
65,1,6,65,"[{'role': 'user', 'content': 'describer: kneeling preacher\n'}]",F,K
66,1,6,66,"[{'role': 'user', 'content': 'describer: bunny ears\n'}]",E,E
67,1,6,67,"[{'role': 'user', 'content': 'describer: hump man\n'}]",H,F
68,1,6,68,"[{'role': 'user', 'content': 'describer: kid not pointy\n'}]",F,H
69,1,6,69,"[{'role': 'user', 'content': 'describer: kid pointy\n'}]",C,J
70,1,6,70,"[{'role': 'user', 'content': 'describer: dancing man\n'}]",C,I
71,1,6,71,"[{'role': 'user', 'content': 'describer: ghost man\n'}]",D,C
72,1,6,72,"[{'role': 'user', 'content': 'describer: hazmat\n'}]",E,A
4121,1,1,1,"[{'role': 'user', 'content': 'describer: person looks like they are laying on the ground with arms outstretched\nmatcher: like they are praying or making a snow angel?\ndescriber: like a snow angel\n'}]",F,C
4122,1,1,2,"[{'role': 'user', 'content': 'describer: only box that does not have a square directly on top, it is 2 triangles than the square, large square on bottom\n'}]",G,E
4123,1,1,3,"[{'role': 'user', 'content': 'describer: square on top, bottom looks like a large blob, right side pointing right, sorry hard\ndescriber: bottom part has 8 sides\ndescriber: only 2 parts\nmatcher: does it have a straight line across the top, under the square?\ndescriber: no\n'}]",E,H
4124,1,1,4,"[{'role': 'user', 'content': 'describer: \ndescriber: square on top shaped like diamond, bottom whole piece with a cutout on the left like a square fits in, right side looks like a mouth opened or a 1/2 diamond shape could fit in it\nmatcher: does it look like it is pointing to the left?\ndescriber: no\ndescriber: top part looks like 2 squares attached\n'}]",G,K
4125,1,1,5,"[{'role': 'user', 'content': 'describer: square with a triangle on the right side attached. also looks like there is a triangle on the bottom left hand corner\nmatcher: i think i got this one.\n'}]",E,B
4126,1,1,6,"[{'role': 'user', 'content': ""describer: you have been great\nmatcher: you are doing awesome at describing them!\ndescriber: looks like a person kicking there foot with a square that is on it's back\n""}]",A,A
4127,1,1,7,"[{'role': 'user', 'content': 'describer: looks like a person standing and holding something, square diamond shaped head, and the shape looks like a square with a plate on top\n'}]",D,D
4128,1,1,8,"[{'role': 'user', 'content': 'describer: looks like a person doing a yoga pose, both hands out, 1 foot on the ground and other kicked out\n'}]",C,I
4129,1,1,9,"[{'role': 'user', 'content': 'describer: looks like a person sitting down with knees bent, and square head leaving forward\n'}]",F,F
4130,1,1,10,"[{'role': 'user', 'content': 'describer: diamond shaped head, the rest of the box is straight lined on 3 sides, the right side has a jagged line, cut in on 2 places\ndescriber: straight line, top, bottom left side\n'}]",H,J
4131,1,1,11,"[{'role': 'user', 'content': 'describer: square box top, left hand corner, 2 triangles on right\ndescriber: bottom part is long\n'}]",F,G
4132,1,1,12,"[{'role': 'user', 'content': 'describer: person looks like they are praying with their hands out and knees bent\n'}]",E,L
4133,1,2,13,"[{'role': 'user', 'content': 'describer: ok we did this one, it has a square head diamond shape, the body looks almost like an emerald cut ring. it has 8 sides large bottom piece\ndescriber: only 2 parts\n'}]",G,H
4134,1,2,14,"[{'role': 'user', 'content': 'describer: person kicking their leg out, looks like a big nose , with a square right on his back neck area\n'}]",F,A
4135,1,2,15,"[{'role': 'user', 'content': 'describer: large triangle on the bottom, looks like 2 put together, than a diamond shaped square, than 2 triangles on top\n'}]",E,E
4136,1,2,16,"[{'role': 'user', 'content': 'describer: on the tops is a square on left, on right side is 2 triangles, bottom part is large piece which seams to be a square\ndescriber: large piece that has a triangle connected to bottom right\ndescriber: questions?\n'}]",C,G
4137,1,2,17,"[{'role': 'user', 'content': 'describer: diamond shape on top, bottom,top and left side straight lines, right side looks like it is jagged\n'}]",G,J
4138,1,2,18,"[{'role': 'user', 'content': ""describer: bottom left triangle connected to a large piece. top looks like 2 triangles and a diamond square all connected\ndescriber: i've only got 37 min left to finish\n""}]",E,B
4139,1,2,19,"[{'role': 'user', 'content': 'describer: person sitting down with knees bent and a diamond shaped head\n'}]",F,F
4140,1,2,20,"[{'role': 'user', 'content': 'describer: person praying, with knees bent and diamond shaped head\nmatcher: knees bent or kneeling?\ndescriber: facing right, bent i would say\n'}]",C,L
4141,1,2,21,"[{'role': 'user', 'content': 'describer: correct\ndescriber: yoga pose one with outstretched leg\n'}]",C,I
4142,1,2,22,"[{'role': 'user', 'content': 'describer: the kneeling praying one\n'}]",F,K
4143,1,2,23,"[{'role': 'user', 'content': 'describer: person who looks like they are serving something with a square and a plate on top of it, diamond shape head\ndescriber: standing up\n'}]",C,D
4144,1,2,24,"[{'role': 'user', 'content': 'describer: snow angel\n'}]",E,C
4145,1,3,25,"[{'role': 'user', 'content': 'describer: person sitting down knees, bent with head tilting forward\n'}]",F,F
4146,1,3,26,"[{'role': 'user', 'content': 'describer: yoga pose\n'}]",C,I
4147,1,3,27,"[{'role': 'user', 'content': 'describer: praying one where they are kneeling down\ndescriber: no bent knee\n'}]",E,K
4148,1,3,28,"[{'role': 'user', 'content': 'describer: snow angel\n'}]",E,C
4149,1,3,29,"[{'role': 'user', 'content': 'describer: the one with the big square box on the bottom with a triangle hanging off the right side\ndescriber: on top is a triangle and a square\n'}]",G,G
4150,1,3,30,"[{'role': 'user', 'content': 'describer: the emerald cut large piece with the diamond shape on top, looks like it curves to the right\n'}]",H,H
4151,1,3,31,"[{'role': 'user', 'content': 'describer: the guy who looks like he is holding the serving platter, standing up, with a diamond shaped head\n'}]",D,D
4152,1,3,32,"[{'role': 'user', 'content': 'describer: guy praying with knees bent\n'}]",E,L
4153,1,3,33,"[{'role': 'user', 'content': 'describer: tough on, on the right side, square and triangle touching, on the right it looks like another triangle touching so all 3 together, on bottom left small triangle and than a large blob on right\n'}]",C,B
4154,1,3,34,"[{'role': 'user', 'content': 'matcher: got it\ndescriber: fantastic!\ndescriber: guy with the square on his back, kicking leg\n'}]",A,A
4155,1,3,35,"[{'role': 'user', 'content': 'describer: 3 sides straight lines, bottom,top left, diamond on top\n'}]",D,J
4156,1,3,36,"[{'role': 'user', 'content': 'describer: 2 triangle on top, than a square diamond shape, looks like they are sitting on a mountain\n'}]",E,E
4157,1,4,37,"[{'role': 'user', 'content': 'describer: man with square on back, kicking leg\n'}]",A,A
4158,1,4,38,"[{'role': 'user', 'content': 'describer: the large square on bottom with triangle hanging off right, top right side triangle and square on left\n'}]",D,G
4159,1,4,39,"[{'role': 'user', 'content': 'describer: snow angel\n'}]",E,C
4160,1,4,40,"[{'role': 'user', 'content': 'describer: now were rocking:)\nmatcher: yes we are!\ndescriber: emerald cut, with diamond shape on top\n'}]",J,H
4161,1,4,41,"[{'role': 'user', 'content': 'describer: yoga pose, leg kicked\n'}]",C,I
4162,1,4,42,"[{'role': 'user', 'content': 'describer: person with serving platter\n'}]",F,D
4163,1,4,43,"[{'role': 'user', 'content': 'describer: praying not kneeling\n'}]",I,L
